State,Routine,Timestamp,Yaw,Pitch,Roll,q1,q2,q3,q4,Vel_Yaw,Vel_Pitch,Vel_Roll,Vel_Mag,Accel_Yaw,Accel_Pitch,Accel_Roll,Target_Yaw,Target_Pitch,Target_Roll,q1_Error,q2_Error,q3_Error,q4_Error,Yaw_Error,Pitch_Error,Roll_Error,Req_InertTorque_Yaw,Req_InertTorque_Pitch,Req_InertTorque_Roll,Req_Torque_M1,Req_Torque_M2,Req_Torque_M3,Req_Torque_M4,Accel_M1,Accel_M2,Accel_M3,Accel_M4,Duty_M1,Duty_M2,Duty_M3,Duty_M4,RPM_M1,RPM_M2,RPM_M3,RPM_M4,TargetRPM_M1,TargetRPM_M2,TargetRPM_M3,TargetRPM_M4
running,attitudeInput,1619556064.3435667,1.1448234980340422,1.6095815010744885,-1.7542265692747696,-0.015445948103725352,0.013890524210840324,0.010203148517779112,0.999732150020519,0.00013786162853240969,0.0011045605667829514,-0.00047064884245395615,0.069244271610647,-9.785063743591309,0.29644590616226196,-0.2253023236989975,0,0,0,-0.015445948103725352,0.013890524210840324,0.010203148517779112,0.999732150020519,1.1448234980340422,1.6095815010744885,-1.7542265692747696,0.00029540828688786984,-0.002254700252004634,-0.001143061951802148,0.0007038242559970727,-0.0016987564391740511,-0.0009127094588741866,0.001489871236296937,0,0,0,0,0.03880988917021032,-0.19367531416654338,-0.0537362649967394,0.09260930734001431,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.393042,1.1444762641026265,1.6107421910616395,-1.7541542206848149,-0.01544537378143443,0.013900703715948553,0.010200263973895238,0.9997320468404602,0.00043036862879991533,0.0017280830095484853,0.000702424583435059,0.10968645638592768,-9.795357704162598,0.26944437623023987,-0.2582075595855713,0,0,0,-0.01544537378143443,0.013900703715948553,0.010200263973895238,0.9997320468404602,1.1444762641026265,1.6107421910616395,-1.7541542206848149,0.00017839245227076417,-0.002505437773698505,-0.001611914942724362,0.0010767247303397445,-0.001834683295979717,-0.0012028672430528995,0.0017085407832665618,0,0,0,0,0.039889840754396326,-0.19563447181030028,-0.05448341219514754,0.09369878836954906,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.4437792,1.143544989133623,1.6153117486252844,-1.755374493552288,-0.015456296101364654,0.013940587087171248,0.010192892412081989,0.9997313978698317,-0.0002864228594303131,0.0016107022554576397,-0.0006355087706446643,0.10055811195730761,-9.790274620056152,0.28443917632102966,-0.2648344039916992,0,0,0,-0.015456296101364654,0.013940587087171248,0.010192892412081989,0.9997313978698317,1.143544989133623,1.6153117486252844,-1.755374493552288,0.00046535693466689666,-0.0024636907189196614,-0.001075779749108178,0.0005961626335699818,-0.0019066209361820268,-0.0009252196777451295,0.0015775638920068787,0,0,0,0,0.037842420837653844,-0.19659186155017275,-0.053347582105795814,0.09403089328203078,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.49296,1.1418323266937538,1.6151438858914473,-1.758199711180376,-0.015480721521616472,0.013939102662791483,0.010178272063420505,0.9997311895984486,-0.0009671526062488556,9.449845198169352e-05,0.0011633584773540501,0.08685021693390989,-9.786760330200195,0.30000239610671997,-0.2503453195095062,0,0,0,-0.015480721521616472,0.013939102662791483,0.010178272063420505,0.9997311895984486,1.1418323266937538,1.6151438858914473,-1.758199711180376,0.0007382031796073793,-0.0018570154627696302,-0.0017934189641930374,0.0010071444739925266,-0.0015741024635896044,-0.0015291329481863757,0.0010521139893957553,0,0,0,0,0.039400020790912586,-0.19741124986113726,-0.05619653224946045,0.09239462440258937,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.5430114,1.1410165118528468,1.6172562300196944,-1.758319035375813,-0.015481842821365582,0.013957631086410684,0.010171449373283044,0.9997309831624491,-0.0003937708246707916,0.0013152427297979594,0.00014840686082840011,0.07912095942940713,-9.780033111572266,0.3157903254032135,-0.249477356672287,0,0,0,-0.015481842821365582,0.013957631086410684,0.010171449373283044,0.9997309831624491,1.1410165118528468,1.6172562300196944,-1.758319035375813,0.0005088759153927305,-0.0023477313500899102,-0.0013865480831639126,0.0008005227467680562,-0.0018400115633311798,-0.0011603523573247678,0.0014801819527744677,0,0,0,0,0.03872165102690321,-0.19807995195714417,-0.05496136849816223,0.09440268748588516,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.5935783,1.1407332375487569,1.6184853882834063,-1.7540591500325973,-0.01544474823045209,0.013968770970713916,0.010168621778845671,0.9997314300954956,0.0012899165008962155,0.0024956745353490115,1.7716226577759245e-05,0.16096535034950019,-9.790203094482422,0.2911608815193176,-0.22536741197109222,0,0,0,-0.01544474823045209,0.013968770970713916,0.010168621778845671,0.9997314300954956,1.1407332375487569,1.6184853882834063,-1.7540591500325973,-0.00016544089373671196,-0.0028213579576260557,-0.001333902880875926,0.001001703961435035,-0.001936509155068616,-0.0008847195835882429,0.0020534935329154075,0,0,0,0,0.03954992117582689,-0.19993777976566596,-0.05425355622402379,0.09686133471746904,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.642978,1.1401060190306005,1.6221364664437867,-1.7481642615546231,-0.015393553013549903,0.014001231575015049,0.010162912622891577,0.9997318236642372,0.00304631963044405,0.002374133912563324,-0.0003501692289113994,0.22219532015030974,-9.780033111572266,0.2975369095802307,-0.2329959124326706,0,0,0,-0.015393553013549903,0.014001231575015049,0.010162912622891577,0.9997318236642372,1.1401060190306005,1.6221364664437867,-1.7481642615546231,-0.0008691640446889706,-0.0027769781973879934,-0.0011860037598026933,0.0011459271960507754,-0.0016563242195986956,-0.0005313354060876766,0.0022709160095617936,0,0,0,0,0.04028270618327973,-0.1999369639660982,-0.05329027631945545,0.09827027882992248,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.6929755,1.1389911455575465,1.6199970541182733,-1.745268562992694,-0.015367972320072634,0.013982972924444908,0.01015255063999413,0.9997325780479828,0.0009996060249209404,-0.0008295167910903692,0.0003596932193636899,0.07722590177382685,-9.801329612731934,0.2561785876750946,-0.23933829367160797,0,0,0,-0.015367972320072634,0.013982972924444908,0.01015255063999413,0.9997325780479828,1.1389911455575465,1.6199970541182733,-1.745268562992694,-5.1059168153132586e-05,-0.0014931349482738662,-0.001468596692685713,0.001056506822247616,-0.0010377537051296632,-0.0010204025382047918,0.0010738579891724877,0,0,0,0,0.0401139130816738,-0.19844149803344993,-0.054780207854012816,0.09570778526111091,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.742917,1.1372466237667993,1.6166521209244868,-1.7489947215249977,-0.015399984278867357,0.013953694876952732,0.010137344220764774,0.9997326488294965,-0.002131995003223419,0.0011040091074034572,-0.0008489166820049281,0.1459063584514202,-9.792585372924805,0.2183762937784195,-0.24784249067306519,0,0,0,-0.015399984278867357,0.013953694876952732,0.010137344220764774,0.9997326488294965,1.1372466237667993,1.6166521209244868,-1.7489947215249977,0.0012023077693198293,-0.00226272417971681,-0.0009831685766932851,0.00027012517924968695,-0.002025067599812186,-0.0011202851560090095,0.0011749076230528628,0,0,0,0,0.03719909084476162,-0.20269893805019482,-0.05495290778090652,0.0963241801140499,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.793,1.135058791741453,1.6158384090414684,-1.7514120614268143,-0.015420738707003667,0.013946676340105251,0.010118443729313102,0.9997326183201644,-0.00034438092589378355,-0.0017291750966608524,-0.0017000309625267978,0.1403308042693028,-9.789894104003906,0.24425141513347626,-0.18566015362739563,0,0,0,-0.015420738707003667,0.013946676340105251,0.010118443729313102,0.9997326183201644,1.135058791741453,1.6158384090414684,-1.7514120614268143,0.00048773316973659025,-0.001128534496866777,-0.0006402567011846168,0.0002802901392425955,-0.0009704341114026226,-0.0006251695709729479,0.0006255546796722701,0,0,0,0,0.037201801946033924,-0.19956407881801763,-0.052789690397513106,0.09338928836653844,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.8429682,1.1336277694014383,1.615581201678187,-1.7478513289832627,-0.015389477866863429,0.013944938963418292,0.01010549174585168,0.9997332552660567,0.001932018246948719,-0.0009429524627551436,-0.0017110792422294612,0.15742943154616007,-9.78791332244873,0.26720404624938965,-0.19965976476669312,0,0,0,-0.015389477866863429,0.013944938963418292,0.01010549174585168,0.9997332552660567,1.1336277694014383,1.615581201678187,-1.7478513289832627,-0.0004235359786302594,-0.0014427968024320172,-0.0006341473958790203,0.000598152505180814,-0.0008704688215909781,-0.0002986673426148768,0.001169953984156915,0,0,0,0,0.03817490342078497,-0.19962009037103545,-0.051915447008812496,0.09601795078300791,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.8929274,1.132762082384754,1.611622012907967,-1.7427215006241177,-0.01534428418214928,0.013910965850985918,0.010096794398624934,0.9997345111152771,0.0011859068614244461,-0.0011696167032271623,-0.0011830081665515895,0.1170558053294432,-9.781759262084961,0.2412572056055069,-0.20190803706645966,0,0,0,-0.01534428418214928,0.013910965850985918,0.010096794398624934,0.9997345111152771,1.132762082384754,1.611622012907967,-1.7427215006241177,-0.0001261171160040514,-0.0013476972173490013,-0.0008442409837788945,0.0006415576585607361,-0.0009083767073986415,-0.0005523793906105809,0.0009975549753487968,0,0,0,0,0.037356961917215464,-0.19923812597459778,-0.052019741604225095,0.09389300928758812,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.9433503,1.1339661400292846,1.6117666237347035,-1.7412168792019362,-0.015331315751824004,0.013912198970510242,0.010107135336110865,0.9997345884245581,0.0014033846524357796,0.0006982989168688655,0.000450363991260529,0.09344549209787704,-9.771306991577148,0.21834281086921692,-0.2240990251302719,0,0,0,-0.015331315751824004,0.013912198970510242,0.010107135336110865,0.9997345884245581,1.1339661400292846,1.6117666237347035,-1.7412168792019362,-0.00021340255693467705,-0.0020950244019214146,-0.0014989391472952046,0.00113535923320395,-0.0014059567637843937,-0.0009844608380728914,0.0015568551589154522,0,0,0,0,0.03932402413981907,-0.20284278085747812,-0.05356677256494756,0.09696334543234963,0,0,0,0,0,0,0,0
running,attitudeInput,1619556064.9929447,1.1345213791737625,1.612608536872388,-1.7429500925569186,-0.01534657543585237,0.013919316894484649,0.010112300553053347,0.999734202984527,0.0006072463434934616,0.0021736738297119737,0.0012065737074613576,0.14663048031731188,-9.810417175292969,0.21105477213859558,-0.23352542519569397,0,0,0,-0.01534657543585237,0.013919316894484649,0.010112300553053347,0.999734202984527,1.1345213791737625,1.612608536872388,-1.7429500925569186,0.00010539909223118533,-0.0026861033394665517,-0.001802096998708789,0.0012370108017191212,-0.0019366260927284181,-0.0013115392145666988,0.0018620976798808403,0,0,0,0,0.03967562207051147,-0.20469091310771023,-0.05430972431396183,0.09836286286425988,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.0430288,1.132714668780683,1.6145859272278,-1.7426813640979861,-0.01534417833715366,0.013936834006076562,0.01009676555177108,0.9997341527498386,-3.575552582740782e-05,-0.0006554512049108743,-0.0013608889156579967,0.08656998637938691,-9.78423023223877,0.22893133759498596,-0.2246408462524414,0,0,0,-0.01534417833715366,0.013936834006076562,0.01009676555177108,0.9997341527498386,1.132714668780683,1.6145859272278,-1.7426813640979861,0.0003625454366955453,-0.0015567395137522377,-0.0007730849201573646,0.0004184744210885042,-0.001228960235103085,-0.0006748327578641626,0.0009726018983274264,0,0,0,0,0.0361924673157759,-0.2035051363989077,-0.051996919709574284,0.09474699400510928,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.0929813,1.1311152753857967,1.621602260038792,-1.740821991955976,-0.015328353150684284,0.013998424804660825,0.010083507232776958,0.9997336688211329,0.0010789584335684776,0.003253307079613209,-0.000335080871880054,0.1973208538465429,-9.77988338470459,0.26070889830589294,-0.23643839359283447,0,0,0,-0.015328353150684284,0.013998424804660825,0.010083507232776958,0.9997336688211329,1.1311152753857967,1.621602260038792,-1.740821991955976,-8.369930699127329e-05,-0.00312828114781798,-0.0011816781731432513,0.0008651648231867964,-0.0021824366393030582,-0.0008059804756326525,0.0022416209868572016,0,0,0,0,0.03858082483779436,-0.20774099859566855,-0.052791634888740495,0.1013399785447224,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.1429186,1.1332068792786874,1.6265784568953807,-1.7348741705356312,-0.015277137959086957,0.014042083468112474,0.0101016797139545,0.9997336570380185,0.0024162324112653732,0.00021922023985162378,6.150142610073135e-05,0.13905319769336785,-9.770044326782227,0.261923611164093,-0.21436195075511932,0,0,0,-0.015277137959086957,0.014042083468112474,0.0101016797139545,0.9997336570380185,1.1332068792786874,1.6265784568953807,-1.7348741705356312,-0.0006197712505381039,-0.0019203443786039046,-0.0013426822638081773,0.0011685419607376474,-0.0011387663053043073,-0.0007302975066976874,0.0015770107593442674,0,0,0,0,0.03955292539808797,-0.206291716930878,-0.05233452983532035,0.09826598249364561,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.1956015,1.134448845668653,1.6254918045589426,-1.7306567984537,-0.015240404605146236,0.014032809707143816,0.010111856370479231,0.9997342450271158,0.0010770622608065605,-0.0018795054613649845,0.0006731037548184399,0.12997017560777507,-9.750131607055664,0.22000396251678467,-0.2256593406200409,0,0,0,-0.015240404605146236,0.014032809707143816,0.010111856370479231,0.9997342450271158,1.134448845668653,1.6254918045589426,-1.7306567984537,-8.49368708169946e-05,-0.0010796437637433254,-0.0015886510600707014,0.0011533756561789218,-0.0007333937079449407,-0.001093316218851459,0.0007934531452724033,0,0,0,0,0.0392628800859094,-0.20529111425389174,-0.05348925738527465,0.09587786795452652,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.243019,1.1338708967989495,1.6220478866951118,-1.7284827839958692,-0.015221076124590631,0.014003032305496127,0.010106098893691118,0.9997350152380438,0.0021299461801350117,-0.0016825508766844868,0.0006971207013726239,0.16056752945380198,-9.771773338317871,0.221206933259964,-0.22363990545272827,0,0,0,-0.015221076124590631,0.014003032305496127,0.010106098893691118,0.9997350152380438,1.1338708967989495,1.6220478866951118,-1.7284827839958692,-0.0005065291073569297,-0.001154539298097725,-0.0015975065948429072,0.0013086928295438771,-0.0006372974834910312,-0.0009505226628634236,0.0009954676501714849,0,0,0,0,0.04053654869635791,-0.20438925080903167,-0.05276222277482498,0.09732027373056457,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.2936087,1.1329783171958958,1.6202979229217918,-1.7224935913044097,-0.015168567602809211,0.013988411292971173,0.010097352460969482,0.9997361063699044,0.0031918387827277184,0.0004104274583011866,0.0004934274157881741,0.18653939724871746,-9.796268463134766,0.2352665364742279,-0.21981695294380188,0,0,0,-0.015168567602809211,0.013988411292971173,0.010097352460969482,0.9997361063699044,1.1329783171958958,1.6202979229217918,-1.7224935913044097,-0.0009324778535889735,-0.001989822418789915,-0.001514888033491904,0.0014008683080099992,-0.001077336218893847,-0.0007415068944309594,0.001736697632472887,0,0,0,0,0.041365381271303577,-0.2069035502595472,-0.05207422379266746,0.09942361773818335,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.3429515,1.1335135722317118,1.617658289829607,-1.7211881091092156,-0.015157020548336363,0.013965426358110475,0.01010152013772355,0.9997365607426991,0.0003429053318500519,-0.0004322095749005675,0.0005630894130468373,0.045167788586537874,-9.78635025024414,0.2518015205860138,-0.21064186096191406,0,0,0,-0.015157020548336363,0.013965426358110475,0.01010152013772355,0.9997365607426991,1.1335135722317118,1.617658289829607,-1.7211881091092156,0.00020683346101857283,-0.0016497678024262371,-0.0015432966368505653,0.0010181488458681695,-0.0012396886719100786,-0.0011644021887306857,0.0010934353290475622,0,0,0,0,0.04022684914156106,-0.2074038618944033,-0.05379426357035555,0.09677905246560882,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.3930984,1.1323920470874143,1.6146851798999968,-1.7230511827516581,-0.015172887136357633,0.013939472071016087,0.010091576181641582,0.9997367827105788,-0.002122166756093502,-0.0014562738335728645,-0.00032252012431621506,0.14861982332190438,-9.78200626373291,0.2637009918689728,-0.23416325449943542,0,0,0,-0.015172887136357633,0.013939472071016087,0.010091576181641582,0.9997367827105788,1.1323920470874143,1.6146851798999968,-1.7230511827516581,0.0011932223957518335,-0.0012367547606457643,-0.0011877553202182544,0.0004180020175668371,-0.0012963855016672554,-0.001261737665066617,0.00045264985416747526,0,0,0,0,0.03844283323295823,-0.20856716864745875,-0.054033066485271,0.09549962639514595,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.4431121,1.1316659930776898,1.6098013478752446,-1.7225600042910278,-0.015168101816281305,0.013897002982332155,0.010084547459167885,0.9997375175004407,0.000330216061770916,-0.0018443349956572055,-0.0009072314450144763,0.11927548977173054,-9.750334739685059,0.23804478347301483,-0.22977356612682343,0,0,0,-0.015168101816281305,0.013897002982332155,0.010084547459167885,0.9997375175004407,1.1316659930776898,1.6098013478752446,-1.7225600042910278,0.00021216066355299985,-0.0010759875825549579,-0.0009529536741246181,0.000598829883180471,-0.0008358482380468126,-0.0007488501270798348,0.0006858279941474488,0,0,0,0,0.03924649994386572,-0.2063521608250169,-0.0522755424534792,0.0951777643154034,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.4930146,1.1318800894397734,1.611152275099472,-1.7189768626947493,-0.015136981107182063,0.013909076049547798,0.010086155942779902,0.9997378050592598,0.0018161253970861435,0.00024685776112228636,0.00024306555598974273,0.10593261520870309,-9.798365592956543,0.21064269542694092,-0.21732890605926514,0,0,0,-0.015136981107182063,0.013909076049547798,0.010086155942779902,0.9997378050592598,1.1318800894397734,1.611152275099472,-1.7189768626947493,-0.0003829093694641326,-0.0019140403618772806,-0.0014132823517806947,0.0011347204405393779,-0.0012180520134842015,-0.0008639626288114245,0.001488809825212155,0,0,0,0,0.04086750181315165,-0.21029440778003064,-0.05273854341898107,0.09768218017420124,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.5432742,1.1303201854779743,1.6060337301821601,-1.7091373227833457,-0.015050516879690466,0.01386549066191259,0.01007069249270449,0.9997398717981973,0.0020132956993579865,-0.0010678574883416295,-0.0005524059259891505,0.13435623897372917,-9.756784439086914,0.23308028280735016,-0.21184442937374115,0,0,0,-0.015050516879690466,0.01386549066191259,0.01007069249270449,0.9997398717981973,1.1303201854779743,1.6060337301821601,-1.7091373227833457,-0.00046373983601857215,-0.0013824658587530386,-0.0010930760657898021,0.000936878289850217,-0.0008135941921056222,-0.000608964707095147,0.0011415077748606918,0,0,0,0,0.03978544391569802,-0.2086676134789241,-0.051445682832992445,0.0964952325616297,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.5929067,1.1315868129156341,1.6087349128635138,-1.7060185510559405,-0.015023688599886476,0.01388916491956321,0.010081713268617527,0.9997398356253793,0.0008949169856309891,0.00044157609478197996,0.0003561439490318303,0.06070931591268536,-9.79464340209961,0.23078997433185577,-0.27835118770599365,0,0,0,-0.015023688599886476,0.01388916491956321,0.010081713268617527,0.9997398356253793,1.1315868129156341,1.6087349128635138,-1.7060185510559405,-1.6997230750061243e-05,-0.001989329059779417,-0.001457934022485104,0.0010369244623841783,-0.0014006586396191037,-0.0010249056052594172,0.0014126774967438646,0,0,0,0,0.04060775968597663,-0.21207866595136907,-0.05296596791276099,0.09747139872458473,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.6429782,1.1309560646711676,1.6081154119922103,-1.7043403703824354,-0.015008918852450651,0.01388399039554706,0.010075927332863851,0.999740187675758,0.0007542090457677841,0.00032347196498513225,0.0005563959977030759,0.056807888553041856,-9.808845520019531,0.32405349612236023,-0.23840677738189697,0,0,0,-0.015008918852450651,0.01388399039554706,0.010075927332863851,0.999740187675758,1.1309560646711676,1.6081154119922103,-1.7043403703824354,3.8950738943922976e-05,-0.0019414120718986372,-0.0015372798847373892,0.0010732498652597448,-0.0013865568069366886,-0.0011007921968992198,0.0013590144752972137,0,0,0,0,0.04084930128908781,-0.2125754691159986,-0.053175760969395545,0.09721738343569084,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.6929202,1.13043898826295,1.605749768916629,-1.6957869855232852,-0.014934033862946715,0.013864170958183104,0.010070077203850359,0.9997416430965209,0.0032160438564419747,6.012371410243214e-05,-0.00025343927234411194,0.18486911363820022,-9.792890548706055,0.2594693601131439,-0.22265049815177917,0,0,0,-0.014934033862946715,0.013864170958183104,0.010070077203850359,0.9997416430965209,1.13043898826295,1.605749768916629,-1.6957869855232852,-0.0009474827348081771,-0.0018334861029442498,-0.0012125824434734624,0.0011924110019478574,-0.0009614847231831566,-0.0005224395351078202,0.0016314561900231939,0,0,0,0,0.04155763051447142,-0.21365246294160162,-0.05092588169797042,0.09901940675810264,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.7429578,1.1290714931941002,1.6022172269295174,-1.6879548299613476,-0.014865240257886648,0.013834217154075923,0.010056749253116481,0.999743217462499,0.0028796557304263115,-0.0013428298964202404,-0.001579062404632568,0.20329142758458693,-9.778757095336914,0.2522551715373993,-0.25402572751045227,0,0,0,-0.014865240257886648,0.013834217154075923,0.010056749253116481,0.999743217462499,1.1290714931941002,1.6022172269295174,-1.6879548299613476,-0.0008144887870961954,-0.0012683953366312815,-0.0006805941403832693,0.0007692180041789019,-0.0006089256714793097,-0.00019328745962277587,0.0011848562160354358,0,0,0,0,0.04019904632562805,-0.21162362982547764,-0.04969741419864093,0.09747124095246473,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.7930603,1.1282748973548502,1.5988195323997993,-1.680331013830798,-0.01479834498355391,0.013805346055472635,0.0100484483750817,0.9997446924546736,0.0018616167795658112,-0.002620712036550045,-0.0007597360262274738,0.189257833516426,-9.798707962036133,0.27803686261177063,-0.23999559879302979,0,0,0,-0.01479834498355391,0.013805346055472635,0.0100484483750817,0.9997446924546736,1.1282748973548502,1.5988195323997993,-1.680331013830798,-0.0004087914259521575,-0.000753474464218906,-0.0010072415812442475,0.0008567569470817128,-0.0003882573084092444,-0.0005676977577000239,0.0006773164977909335,0,0,0,0,0.04081836001005267,-0.21058337023663834,-0.050611655536318786,0.09584974871037222,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.8432243,1.1263412963284225,1.5946907872502984,-1.6777264891844588,-0.01477504234329865,0.013769802688925109,0.010030742558336391,0.9997457050977465,0.0004967542332410813,-0.0016092467096671462,-0.00037579270690679505,0.09886900841955444,-9.794689178466797,0.22188884019851685,-0.23023201525211334,0,0,0,-0.01477504234329865,0.013769802688925109,0.010030742558336391,0.9997457050977465,1.1263412963284225,1.5946907872502984,-1.6777264891844588,0.00013662472837614633,-0.0011534217695329313,-0.0011585086285459997,0.000770885171351732,-0.0008638964907611943,-0.0008674934432642753,0.000767288218848651,0,0,0,0,0.040377534939693094,-0.2140043404011233,-0.05107308892165096,0.09573445441916544,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.8930995,1.1251513698940414,1.5939674587566162,-1.678215267378366,-0.014779102987132397,0.013763602719775373,0.010020328300593035,0.999745834887956,-0.000511400591135025,0.0020430479223802686,0.0010669656595587735,0.13527133238894365,-9.785114288330078,0.26910656690597534,-0.22023476660251617,0,0,0,-0.014779102987132397,0.013763602719775373,0.010020328300593035,0.999745834887956,1.1251513698940414,1.5939674587566162,-1.678215267378366,0.0005399788163170576,-0.002613530453795081,-0.0017342531078081553,0.0010353907914675531,-0.0020389564480734947,-0.00141721347418243,0.0016571337653586177,0,0,0,0,0.04155594101528945,-0.2171654862280249,-0.052730628154181496,0.09927538208913284,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.9443216,1.1280554598052532,1.5923810110550831,-1.6722028613823667,-0.014726863533628853,0.01374991431448279,0.01004474258058077,0.9997465491279758,0.000615262236893177,2.511081002652655e-06,-0.00016710566967725708,0.03652929394703965,-9.752989768981934,0.25362327694892883,-0.21085435152053833,0,0,0,-0.014726863533628853,0.01374991431448279,0.01004474258058077,0.9997465491279758,1.1280554598052532,1.5923810110550831,-1.6722028613823667,8.812808653986672e-05,-0.0017955292201037737,-0.0012438101864696261,0.0008483486335589096,-0.0013007888711566388,-0.0009106646011642444,0.0012384729035513039,0,0,0,0,0.04070819242294668,-0.21492176370659108,-0.05115129525068859,0.09650350187884921,0,0,0,0,0,0,0,0
running,attitudeInput,1619556065.9930422,1.1271268138617643,1.596304365673688,-1.6632474670446253,-0.014648951078622064,0.013785047207279872,0.010036058237735283,0.9997472971910643,0.003821056146621704,0.0039896952246278525,0.0004998665800690655,0.3178134689900756,-9.800483703613281,0.296445369720459,-0.22985240817070007,0,0,0,-0.014648951078622064,0.013785047207279872,0.010036058237735283,0.9997472971910643,1.1271268138617643,1.596304365673688,-1.6632474670446253,-0.001195957736564216,-0.0033949881313631563,-0.0015094659408272457,0.0014901885154976137,-0.001977784216966197,-0.0006445186899605417,0.0028234540425032682,0,0,0,0,0.04334703648790475,-0.21932440369212708,-0.05046255366095631,0.10383290051907552,0,0,0,0,0,0,0,0
running,attitudeInput,1619556066.0429966,1.124561960584902,1.597442209720977,-1.6584610826093091,-0.014606979401068507,0.013795720435404182,0.010013247837871121,0.9997479928052782,0.0009256040644645691,0.0010656771508008242,-0.0010912375026941295,0.10222456590261038,-9.785842895507812,0.24160274863243103,-0.27856045961380005,0,0,0,-0.014606979401068507,0.013795720435404182,0.010013247837871121,0.9997479928052782,1.124561960584902,1.597442209720977,-1.6584610826093091,-3.872947034168768e-05,-0.002226773883053595,-0.0008700479739506818,0.0006289097578933293,-0.0015608739773211118,-0.0006015238867829587,0.0015882598484314823,0,0,0,0,0.0401500530298662,-0.21968983276527618,-0.05019418665892928,0.0993037521362131,0,0,0,0,0,0,0,0
running,attitudeInput,1619556066.0929818,1.1214192606558233,1.594788097878043,-1.6552782373634827,-0.014578610511722084,0.013773242617684216,0.009985114964304452,0.9997489981902916,0.0007133677569031716,-0.0012899785044640302,-0.001672736691832542,0.12774499936270867,-9.77421760559082,0.2680688202381134,-0.2662998139858246,0,0,0,-0.014578610511722084,0.013773242617684216,0.009985114964304452,0.9997489981902916,1.1214192606558233,1.594788097878043,-1.6552782373634827,4.552120761425286e-05,-0.0012815780025883408,-0.0006337774805026251,0.00043205417693081177,-0.0009223066735456459,-0.00046424253152265067,0.0008901183189538069,0,0,0,0,0.039816356274265975,-0.21746497853516636,-0.049145757004896914,0.09861437180453539,0,0,0,0,0,0,0,0
running,attitudeInput,1619556066.1434338,1.1205860752515944,1.5916198259787213,-1.653677920218267,-0.01456428370143234,0.01374584639061657,0.009977258357822733,0.9997496624970328,0.0017146210153400898,-0.00020837178202718495,-0.0016291675591468806,0.13604015009923418,-9.794146537780762,0.1926691234111786,-0.227918341755867,0,0,0,-0.01456428370143234,0.01374584639061657,0.009977258357822733,0.9997496624970328,1.1205860752515944,1.5916198259787213,-1.653677920218267,-0.0003553052493483565,-0.001710645163204285,-0.0006501799922668512,0.0005853660571264077,-0.0010839894195030179,-0.0003341273059210076,0.001335228170708418,0,0,0,0,0.03987947827359873,-0.2204629935006973,-0.04812615067501235,0.10019471809928367,0,0,0,0,0,0,0,0
running,attitudeInput,1619556066.19384,1.1210801288796293,1.5867007772366768,-1.6511521854821325,-0.01454189599021688,0.013703087355151284,0.009980653134295412,0.9997505414957073,-0.00019540470421314238,0.0006653422631286085,-0.0005466447645425792,0.05059200538497735,-9.762602806091309,0.24228018522262573,-0.24393482506275177,0,0,0,-0.01454189599021688,0.013703087355151284,0.009980653134295412,0.9997505414957073,1.1210801288796293,1.5867007772366768,-1.6511521854821325,0.0004081969390091996,-0.0020545502265601713,-0.0010836320654237688,0.0006219241699558333,-0.0015971058093055528,-0.0009105629935888299,0.001308466985672556,0,0,0,0,0.03956843287351041,-0.22267952601123864,-0.0494712305687052,0.10054516831604386,0,0,0,0,0,0,0,0
