13.657,-2984.4,-0.604
13.7041,-3013.4,-0.612
13.7538,-3065.6,-0.62
13.8062,-3100.9,-0.628
13.8542,-3145.1,-0.636
13.9071,-3188.0,-0.644
13.9539,-3223.2,-0.652
14.0066,-3263.4,-0.66
14.0544,-3307.0,-0.668
14.1032,-3346.0,-0.676
14.1534,-3387.0,-0.684
14.2053,-3426.9,-0.692
14.2541,-3458.2,-0.7
14.3068,-3506.3,-0.708
14.3533,-3550.9,-0.716
14.4062,-3588.7,-0.724
14.4539,-3634.5,-0.732
14.5071,-3680.3,-0.74
14.5643,-3727.0,-0.748
14.612,-3756.5,-0.756
14.6566,-3807.0,-0.764
14.7042,-3839.0,-0.772
14.7547,-3881.9,-0.78
14.8066,-3922.5,-0.788
14.8542,-3965.9,-0.796
14.9112,-4020.8,-0.804
14.9564,-4058.1,-0.796
15.0055,-4069.8,-0.788
15.0659,-4092.6,-0.78
15.1119,-4093.4,-0.772
15.1551,-4081.0,-0.764
15.2052,-4057.8,-0.756
15.2542,-4049.3,-0.748
15.3119,-4009.4,-0.74
15.3565,-4001.8,-0.732
15.4076,-3969.7,-0.724
15.4547,-3950.4,-0.716
15.504,-3925.7,-0.708
15.5557,-3902.5,-0.7
15.6052,-3879.0,-0.692
15.6547,-3840.2,-0.684
15.7058,-3819.4,-0.676
15.752,-3790.8,-0.668
15.8016,-3762.6,-0.66
15.8516,-3745.3,-0.652
15.9036,-3720.7,-0.644
15.9702,-3679.3,-0.636
16.0059,-3657.8,-0.628
16.0631,-3641.7,-0.62
16.1047,-3615.5,-0.612
16.1563,-3588.8,-0.604
16.2058,-3564.4,-0.596
16.2609,-3528.2,-0.588
16.3112,-3511.9,-0.58
16.3575,-3464.8,-0.572
16.4107,-3446.9,-0.564
16.4543,-3427.1,-0.556
16.5065,-3393.1,-0.548
16.5548,-3365.6,-0.54
16.6082,-3347.1,-0.532
16.6548,-3314.4,-0.524
16.7054,-3289.6,-0.516
16.7578,-3243.2,-0.508
16.8059,-3213.7,-0.5
16.8556,-3190.8,-0.492
16.9087,-3160.1,-0.484
16.9541,-3143.0,-0.476
17.0041,-3108.6,-0.468
17.0566,-3077.2,-0.46
17.1041,-3051.0,-0.452
17.1572,-3014.3,-0.444
17.207,-2980.7,-0.436
17.2593,-2962.3,-0.428
17.3068,-2930.2,-0.42
17.3615,-2895.3,-0.412
17.4102,-2855.2,-0.404
17.4546,-2839.7,-0.396
17.511,-2793.8,-0.388
17.5562,-2757.2,-0.38
17.6088,-2748.2,-0.372
17.6563,-2687.1,-0.364
17.7075,-2667.7,-0.356
17.755,-2620.8,-0.348
17.8046,-2578.6,-0.34
17.8584,-2567.8,-0.332
17.9086,-2524.7,-0.324
17.9558,-2492.9,-0.316
18.0105,-2449.7,-0.308
18.0565,-2421.7,-0.3
18.1064,-2368.9,-0.292
18.1548,-2353.3,-0.284
18.2053,-2306.9,-0.276
18.2599,-2264.1,-0.268
18.3103,-2238.4,-0.26
18.3571,-2192.7,-0.252
18.4091,-2148.3,-0.244
18.4556,-2123.7,-0.236
18.5061,-2087.5,-0.228
18.5575,-2034.7,-0.22
18.6054,-1985.2,-0.212
18.6552,-1952.6,-0.204
18.7068,-1898.6,-0.196
18.7633,-1848.9,-0.188
18.8049,-1814.7,-0.18
18.8579,-1759.6,-0.172
18.9041,-1729.5,-0.164
18.954,-1668.0,-0.156
19.0064,-1608.8,-0.148
19.0549,-1565.2,-0.14
19.1055,-1533.7,-0.132
19.1569,-1481.5,-0.124
19.2018,-1455.1,-0.116
19.2517,-1357.9,-0.108
19.3035,-1345.1,-0.1
19.3578,-1253.7,-0.092
19.4087,-1196.3,-0.084
19.4568,-1109.1,-0.076
19.5079,-1049.8,-0.068
19.5573,-977.1,-0.06
19.6036,-915.6,-0.052
19.661,-830.3,-0.044
19.7037,-753.8,-0.036
19.755,-676.3,-0.028
19.8051,-582.0,-0.02
19.8539,-485.6,-0.012
19.9043,-392.9,-0.004
19.9579,-257.0,0.004
20.0055,-48.5,0.012
20.0545,13.6,0.02
20.1097,13.4,0.028
20.1621,14.9,0.036
20.2131,48.8,0.044
20.2552,90.7,0.052
20.3071,162.3,0.06
20.3556,203.4,0.068
20.4058,246.5,0.076
20.4568,296.5,0.084
20.5056,336.8,0.092
20.5571,388.2,0.1
20.612,434.3,0.108
20.6608,470.4,0.116
20.7064,505.7,0.124
20.7565,555.2,0.132
20.8104,594.5,0.14
